"","x"
"3896","1170157034395844609"
"3897","1170157005144764418"
"3898","1170156624759218176"
"3899","1170156428511862784"
"3900","1170156076932595712"
"3901","1170114616040546305"
"3902","1170155932640264192"
"3903","1170155893855531008"
"3904","1170155721184481282"
"3905","1170155087727071233"
"3906","1170154800903872514"
"3907","1170154726765322240"
"3908","1170154720410918912"
"3909","1170154262145294336"
"3910","1170154118373085184"
"3911","1170154065923313665"
"3912","1170154020327120901"
"3913","1170131400307224577"
"3914","1170142536800919552"
"3915","1170153972948250624"
"3916","1170105846812090368"
"3917","1170104440906506241"
"3918","1170132775854379008"
"3919","1170153791028715521"
"3920","1170153768593362945"
"3921","1170153765749645313"
"3922","1170128550936109056"
"3923","1170153701694169088"
"3924","1170153560249643010"
"3925","1170152816201076737"
"3926","1170152666439278593"
"3927","1170138712631590912"
"3928","1170152390064054272"
"3929","1170152352306913281"
"3930","1170152303002882053"
"3931","1170151591426646016"
"3932","1170150896451366914"
"3933","1170151452930715648"
"3934","1170151398421536768"
"3935","1170151395892387841"
"3936","1170151224353710080"
"3937","1170151156275978240"
"3938","1170150969524408325"
"3939","1170150938495135745"
"3940","1170150872908738560"
"3941","1170150865908449281"
"3942","1170150800674500608"
"3943","1170150638786887682"
"3944","1170148337523265536"
"3945","1170150549339029504"
"3946","1170150506003685376"
"3947","1170150282262716417"
"3948","1170126962339262464"
"3949","1170149792489574401"
"3950","1170149742078304257"
"3951","1170077522555543555"
"3952","1170149667759427584"
"3953","1170149622913916928"
"3954","1170149618765783040"
"3955","1170149515795546118"
"3956","1170149472292265984"
"3957","1170149406638845952"
"3958","1170149334907797504"
"3959","1170149278163120128"
"3960","1170148919378087936"
"3961","1170148782979321858"
"3962","1170148385296396289"
"3963","1170148357471444994"
"3964","1170148279067258880"
"3965","1170148087890886656"
"3966","1170147776207970306"
"3967","1170147389006630913"
"3968","1170147379632365568"
"3969","1170147236149436416"
"3970","1170146980535906310"
"3971","1170146971572682753"
"3972","1170146786574557184"
"3973","1170146172360675328"
"3974","1170145935927783425"
"3975","1170145829308551174"
"3976","1170145691567607808"
"3977","1170145466962649088"
"3978","1170145353661845505"
"3979","1170145131879686145"
"3980","1170145034424991744"
"3981","1170081781850284032"
"3982","1170103723282112513"
"3983","1170144986203086849"
"3984","1170144945447084032"
"3985","1170144880187887618"
"3986","1170095543823097857"
"3987","1170144828811882496"
"3988","1170144733022367744"
"3989","1170144635773231104"
"3990","1170144397687762945"
"3991","1170140793308360704"
"3992","1170144354595495936"
"3993","1170136570474762240"
"3994","1170143948293181440"
"3995","1170143841497833472"
"3996","1170135153093545984"
"3997","1170143798120386566"
"3998","1170143720123097088"
"3999","1170143462504697856"
"4000","1170143344762208258"
"4001","1170143241980796928"
"4002","1170136973555765251"
"4003","1170142761053560833"
"4004","1170142639020224517"
"4005","1170142613757923328"
"4006","1170142581172461569"
"4007","1170142392260935680"
"4008","1170142330206281728"
"4009","1170142306080579584"
"4010","1170141962281902080"
"4011","1170141769469759488"
"4012","1170141552619995137"
"4013","1170141141972504576"
"4014","1170141121974079489"
"4015","1170141076675530752"
"4016","1170140873948114944"
"4017","1170140734890135553"
"4018","1170140656523759618"
"4019","1170140656146276352"
"4020","1170139447846817792"
"4021","1170140474373373957"
"4022","1170140447861293058"
"4023","1170140346837348353"
"4024","1170140233888948230"
"4025","1170140131933806593"
"4026","1170140015374077954"
"4027","1170139467543404555"
"4028","1170139400250036235"
"4029","1170139319199293445"
"4030","1170139226245148672"
"4031","1170138912901271552"
"4032","1170114097914007553"
"4033","1170138863983108098"
"4034","1170138669325410305"
"4035","1170138637872390144"
"4036","1170138620050776071"
"4037","1170138605550858242"
"4038","1170089661529763841"
"4039","1170091999841660929"
"4040","1170138270577188865"
"4041","1170138255955771392"
"4042","1170138047024943104"
"4043","1170137991832096768"
"4044","1170137780657315841"
"4045","1170137632556429313"
"4046","1170137400439386112"
"4047","1170137359226232832"
"4048","1170137340918030337"
"4049","1170079247144296448"
"4050","1170137071283032064"
"4051","1170136803770294272"
"4052","1170136743359787009"
"4053","1170136590632587269"
"4054","1170136567299682310"
"4055","1170134184133894145"
"4056","1170136418284384257"
"4057","1170136225317097472"
"4058","1170136040956469251"
"4059","1170135824350023683"
"4060","1170135757283057664"
"4061","1170120163217330176"
"4062","1170135355628097536"
"4063","1170135158797799425"
"4064","1170134929373634560"
"4065","1170134733579325440"
"4066","1170134537202020352"
"4067","1170134525185351681"
"4068","1170134172238843904"
"4069","1170134034183335937"
"4070","1170133441976971266"
"4071","1170133377216851969"
"4072","1170084385762238466"
"4073","1170132832905244673"
"4074","1170132753695891456"
"4075","1170132698402381824"
"4076","1170132586091483136"
"4077","1170132226568310784"
"4078","1170132170213601281"
"4079","1170132134453030912"
"4080","1170131868165038081"
"4081","1170131534831071233"
"4082","1170131399069896704"
"4083","1170130911528202240"
"4084","1170130428122095616"
"4085","1170130314238320640"
"4086","1170130234382979074"
"4087","1170129474421239811"
"4088","1170129344485875713"
"4089","1170129336030179329"
"4090","1170129327276666881"
"4091","1170129288059858945"
"4092","1170118788815233026"
"4093","1170129102856212487"
"4094","1170117997429764101"
"4095","1170129102097006592"
"4096","1170128808277630976"
"4097","1170128795006885889"
"4098","1170128779143864320"
"4099","1170127669918359552"
"4100","1170128753097416705"
"4101","1170128732398456832"
"4102","1170128566174068736"
"4103","1170104645412425730"
"4104","1170128127642746881"
"4105","1170127190173900800"
"4106","1170127871916093440"
"4107","1170127452473106432"
"4108","1170127328527224833"
"4109","1170127325247221761"
"4110","1170127094237605889"
"4111","1170126819502301184"
"4112","1170126589998325761"
"4113","1170126514609885184"
"4114","1170126463280013313"
"4115","1170126373547139072"
"4116","1170126335781613570"
"4117","1170079878068224002"
"4118","1170114643815292929"
"4119","1170120941852143617"
"4120","1170120994775797760"
"4121","1170126114951503873"
"4122","1170126055417556997"
"4123","1170094490603966464"
"4124","1170125935766458368"
"4125","1170125799648911366"
"4126","1170125785975463937"
"4127","1170125685693792257"
"4128","1170125483369017346"
"4129","1170104481155100672"
"4130","1170125443934109696"
"4131","1170115667892342789"
"4132","1170125372400308224"
"4133","1170125148701245440"
"4134","1170124558491365377"
"4135","1170125114458947585"
"4136","1170125065893138432"
"4137","1170124679195111426"
"4138","1170124673432113165"
"4139","1170124648543129600"
"4140","1170124434809774080"
"4141","1170124172678389765"
"4142","1170124151752986624"
"4143","1170123884500344838"
"4144","1170123779256832000"
"4145","1170123774517231616"
"4146","1170123708595355649"
"4147","1170123486414684160"
"4148","1170123304419696640"
"4149","1170123288359645184"
"4150","1170122963611508741"
"4151","1170122790911053824"
"4152","1170122777598353408"
"4153","1170122729137278979"
"4154","1170122582689034241"
"4155","1170122477311315968"
"4156","1170122296289374209"
"4157","1170122199963000833"
"4158","1170106086470443015"
"4159","1170122152550510592"
"4160","1170122144480669697"
"4161","1170121966906413056"
"4162","1170121619727093760"
"4163","1170121605986619392"
"4164","1170121562835562496"
"4165","1170121558909759490"
"4166","1170121486058868737"
"4167","1170121457860395008"
"4168","1170121393159254017"
"4169","1170120546874535936"
"4170","1170121326411034625"
"4171","1170121155279298565"
"4172","1170121118025506816"
"4173","1170120996034109443"
"4174","1170120975540613121"
"4175","1170120760360407041"
"4176","1170120535583395846"
"4177","1170120257647894530"
"4178","1170120120129282049"
"4179","1170120067062915073"
"4180","1170119980563730432"
"4181","1170119740204945408"
"4182","1170119400764129281"
"4183","1170119328806686721"
"4184","1170119308225236993"
"4185","1170119142210527233"
"4186","1170119065630851073"
"4187","1170118921124552704"
"4188","1170118919920791553"
"4189","1170118852644089856"
"4190","1170118800819314688"
"4191","1170118727880380417"
"4192","1170118703377264640"
"4193","1170118548255117312"
"4194","1170118425026400257"
"4195","1170106134390333445"
"4196","1170118406739255296"
"4197","1170118399160201222"
"4198","1170118243589251072"
"4199","1170118103012990977"
"4200","1170118056040947712"
"4201","1170117968333873152"
"4202","1170117808811859968"
"4203","1170117798103781376"
"4204","1170117602175270914"
"4205","1170117330891755521"
"4206","1170117272129736709"
"4207","1170117243180638208"
"4208","1170117227909197828"
"4209","1170117212667076609"
"4210","1170116999063724034"
"4211","1170116986929594371"
"4212","1170116982995337216"
"4213","1170116717646950400"
"4214","1170116622692028416"
"4215","1170116568363208704"
"4216","1170116486817624066"
"4217","1170116229627035650"
"4218","1170116152363835399"
"4219","1170116091345084416"
"4220","1170116067705917446"
"4221","1170116055160840192"
"4222","1170116020360667136"
"4223","1170115980648996865"
"4224","1170115918996938752"
"4225","1170115795982176257"
"4226","1170115321270808576"
"4227","1170115287246606342"
"4228","1170115129817600001"
"4229","1170115033927430150"
"4230","1170112414576271366"
"4231","1170111623308165120"
"4232","1170114911529242627"
"4233","1170114910623322112"
"4234","1170114794743095296"
"4235","1170114710777270272"
"4236","1170090848710733824"
"4237","1170113971480932359"
"4238","1170113951935410181"
"4239","1170113913012346881"
"4240","1170113691695616000"
"4241","1170113629812920322"
"4242","1170113340993101827"
"4243","1170113305337303041"
"4244","1170113266372218880"
"4245","1170113181701816321"
"4246","1170112924729380865"
"4247","1170112806533906432"
"4248","1170112649369026560"
"4249","1170112584244088832"
"4250","1170112575490744321"
"4251","1170109488789151744"
"4252","1170112472159854594"
"4253","1170112472038068224"
"4254","1170112269918846976"
"4255","1170112254429343745"
"4256","1170112112514994176"
"4257","1170112115170041858"
"4258","1170111806804824064"
"4259","1170111696830193664"
"4260","1170111596762415104"
"4261","1170111359100624896"
"4262","1170111071249735680"
"4263","1170110949681971206"
"4264","1170110814625382401"
"4265","1170110707934932992"
"4266","1170110658286882817"
"4267","1170110599805702146"
"4268","1170110543451103234"
"4269","1170110514653007873"
"4270","1170110414060957697"
"4271","1170110084669743104"
"4272","1170110077564542976"
"4273","1170110052214198272"
"4274","1170109867228639232"
"4275","1170109836069093376"
"4276","1170109760613638145"
"4277","1170109631223476225"
"4278","1170109428475060229"
"4279","1170109317846118400"
"4280","1170109286241972230"
"4281","1170109261311090690"
"4282","1170108891222425600"
"4283","1170108870733246468"
"4284","1170108820808437765"
"4285","1170108757310881792"
"4286","1170108420843868160"
"4287","1170108414799831041"
"4288","1170107048228478977"
"4289","1170108103376945152"
"4290","1170107726942412802"
"4291","1170107121901494274"
"4292","1170107070949011458"
"4293","1170106873867067393"
"4294","1170106852354482177"
"4295","1170106805499965440"
"4296","1170106752022585344"
"4297","1170106698259976192"
"4298","1170094036553797632"
"4299","1170098873026732032"
"4300","1170092959695626240"
"4301","1170106641401942018"
"4302","1170106061640146944"
"4303","1170106289164357633"
"4304","1170106531653791749"
"4305","1170105359270383617"
"4306","1170106494047707136"
"4307","1170106438875865088"
"4308","1170095668968480769"
"4309","1170104840716017664"
"4310","1170096240979316737"
"4311","1170094759840555011"
"4312","1170106122302304256"
"4313","1170105989028298752"
"4314","1170101277361131525"
"4315","1170105702712524800"
"4316","1170105691652141057"
"4317","1170105682143711232"
"4318","1170105680969306112"
"4319","1170105352257454080"
